-69.7646	-0.4905	-168.4241
-69.7594	-0.4916	-168.4062
-69.7580	-0.4927	-168.3909
-69.7619	-0.4922	-168.3783
-69.7664	-0.4922	-168.3659
-69.7742	-0.4918	-168.3548
-69.7835	-0.4916	-168.3444
-69.7948	-0.4901	-168.3348
-69.8057	-0.4893	-168.3228
-69.8174	-0.4878	-168.3114
-69.8301	-0.4858	-168.2997
-69.8444	-0.4843	-168.2874
-69.8617	-0.4828	-168.2772
-69.8701	-0.4817	-168.2705
-69.8899	-0.4795	-168.2619
-69.9077	-0.4770	-168.2506
-69.9288	-0.4743	-168.2400
-69.9513	-0.4719	-168.2289
-69.9738	-0.4706	-168.2169
-69.9985	-0.4690	-168.2059
-70.0258	-0.4661	-168.1977
-70.0552	-0.4633	-168.1913
-70.0877	-0.4597	-168.1862
-70.1238	-0.4568	-168.1842
-70.1617	-0.4536	-168.1828
-81.8708	0.6519	-166.5392
-82.6526	0.7258	-166.4839
-84.3131	0.8970	-166.3960
-86.5072	1.1253	-166.2421
-88.3605	1.3053	-166.0998
-89.8520	1.4680	-165.9553
-93.1613	1.7814	-165.7428
-94.3570	1.8808	-165.6550
-96.8966	2.1146	-165.5484
-100.3326	2.4196	-165.4846
-103.3076	2.6899	-165.4414
-104.8674	2.8356	-165.4543
-110.6984	3.4021	-165.5470
-112.4683	3.5772	-165.5993
-116.1186	3.9228	-165.7682
-121.4017	4.3817	-165.9227
-124.4273	4.6309	-166.0937
-127.5506	4.8814	-166.2395
-134.2317	5.3709	-166.9284
-137.7375	5.6127	-167.4739
-141.1793	5.8105	-168.0273
-147.6969	6.1397	-169.1118
-150.8521	6.3777	-169.3937
-154.1010	6.5719	-169.7861
-161.1219	6.8738	-170.8646
-163.4331	6.9516	-171.2085
-167.9366	7.0310	-171.9138
-174.3885	7.1460	-172.7012
-177.5320	7.2021	-173.0334
-179.6766	7.2200	-173.3316
173.7968	7.1985	-174.1987
169.4635	7.1197	-174.9185
166.2509	7.0465	-175.4196
160.7101	6.8755	-176.2503
157.8076	6.7717	-176.6398
155.0708	6.6571	-176.9895
151.4041	6.5414	-176.7599
148.1418	6.4631	-176.9618
145.7325	6.3784	-177.0319
140.4314	5.9207	-177.6691
137.9007	5.7251	-177.8547
135.4010	5.5426	-177.9300
131.0329	5.2438	-177.9136
127.2983	4.9511	-178.0047
124.4154	4.6768	-177.9866
118.2709	4.0041	-177.8588
116.0924	3.7664	-177.7876
111.4403	3.2886	-177.6463
105.1815	2.6360	-177.4246
101.1816	2.2272	-177.2353
95.5382	1.6302	-177.0016
87.1726	0.6846	-176.6721
82.2841	0.1727	-176.6119
77.1501	-0.3599	-176.7641
66.6252	-1.3952	-176.9593
61.6361	-1.9029	-177.0081
56.6730	-2.2752	-177.0806
46.8366	-2.9437	-176.4561
41.6017	-3.2672	-176.2484
36.1322	-3.5631	-176.2130
25.4221	-4.0841	-176.0363
20.1834	-4.3363	-175.9015
14.9035	-4.4657	-175.8415
4.1509	-4.6375	-175.6675
0.5568	-4.6469	-175.5611
-6.5809	-4.5846	-175.5111
-15.1749	-4.4226	-175.4006
-20.1314	-4.2797	-175.3291
-26.4791	-4.0149	-175.2631
-34.7265	-3.5789	-175.2213
-37.3157	-3.3709	-175.0341
-42.8798	-2.9776	-174.3392
-50.4736	-2.2346	-173.9262
-56.6718	-1.7182	-173.5905
-61.3926	-1.2718	-173.2276
-69.5249	-0.5571	-172.8410
-76.3833	0.0607	-172.4824
-81.8135	0.5904	-172.4447
-93.0570	1.7463	-172.7293
-96.8180	2.1182	-172.8714
-102.3038	2.7252	-173.2081
-112.9624	3.9072	-173.7565
-118.3334	4.4718	-174.0557
-125.5331	5.1510	-174.5052
-136.1506	6.0494	-174.8831
-139.4998	6.3060	-174.8941
-145.9022	6.7175	-174.7602
-152.8562	7.0807	-174.3952
-159.1287	7.2951	-174.1134
-163.9528	7.4206	-174.0311
-173.3910	7.5853	-173.7403
-176.4387	7.6184	-173.5190
179.0302	7.6557	-173.1875
170.0277	7.6891	-172.3394
163.9153	7.6735	-171.7874
159.3185	7.5893	-171.4573
149.7660	7.2540	-170.8354
144.8742	7.0125	-170.6747
141.5267	6.8298	-170.6121
131.0508	6.1322	-170.7159
123.8303	5.4626	-171.1116
120.0918	5.0691	-171.3754
106.6844	3.4949	-172.7936
102.7782	3.0213	-173.2332
94.8205	2.0650	-174.3417
83.5233	0.6283	-176.1138
77.1341	-0.1514	-177.4453
72.7813	-0.7023	-178.4610
59.6436	-2.1336	178.4452
52.9667	-2.7929	176.8385
43.8050	-3.6291	174.5215
29.7904	-4.6500	170.9761
22.6504	-4.9747	169.1768
17.9112	-5.1815	168.0292
1.5372	-5.6235	164.3544
-3.0208	-5.6426	163.4189
-11.9578	-5.6744	161.7756
-24.7678	-5.5078	159.8618
-26.8237	-5.4413	159.6012
-34.7847	-5.0769	158.7919
-45.9742	-4.3456	158.1497
-51.2981	-3.9229	158.0387
-58.1137	-3.3008	158.1058
-66.9642	-2.3317	158.6972
-71.4935	-1.7379	159.1713
-75.8916	-1.1974	159.8269
-84.3093	-0.1455	161.4547
-86.9697	0.1826	162.0930
-92.1609	0.7424	163.5663
-98.3023	1.3904	165.6881
-102.9260	1.9633	167.6820
-106.1298	2.4630	169.4141
-112.3134	3.4887	172.9926
-115.3690	3.9941	174.7932
-117.3709	4.3140	175.9746
-123.4367	5.2102	179.4353
-126.4468	5.5967	-178.8347
-130.4759	6.1305	-176.6262
-136.7052	6.8396	-173.4633
-138.8605	7.0663	-172.5350
-142.1905	7.3868	-171.2173
-150.2438	8.0713	-168.5798
-152.0463	8.1981	-168.1437
-157.0317	8.5017	-167.1169
-164.9024	8.8257	-166.3146
-167.6890	8.8890	-166.2143
-171.9751	8.9320	-166.3086
177.4638	8.7848	-167.4427
172.7515	8.6794	-168.1992
167.9198	8.5188	-169.2324
157.8627	8.0153	-171.6771
154.5039	7.7972	-172.6078
147.6949	7.2903	-174.5719
138.9817	6.5780	-177.0490
131.7002	5.9462	-179.3275
126.0301	5.3880	178.8305
113.9296	4.1135	174.2064
107.9322	3.4371	171.9322
101.8526	2.7375	169.5281
91.7765	1.5141	165.5851
84.8425	0.6320	163.0126
80.8455	0.1114	161.5269
66.9692	-1.7266	156.6521
63.0463	-2.2201	155.3676
55.2543	-3.1520	153.0347
45.6935	-4.1800	150.5008
38.1380	-4.9215	148.8219
32.5675	-5.4175	147.7602
23.5702	-6.0364	146.4397
18.4043	-6.2547	145.9177
11.8457	-6.4395	145.5408
4.2972	-6.5297	145.6941
-1.2970	-6.4852	146.2367
-5.2612	-6.4022	146.8250
-12.7758	-6.0011	148.4780
-15.1741	-5.8668	149.1743
-19.7496	-5.5574	150.7489
-26.2125	-5.0160	153.6649
-28.7632	-4.7678	155.0027
-31.7134	-4.4539	156.7295
-37.1678	-3.7654	160.4905
-38.8651	-3.5197	161.7814
-42.1280	-3.0079	164.5760
-46.8496	-2.2343	168.8087
-49.1528	-1.8618	171.0179
-50.6746	-1.6078	172.4745
-55.8945	-0.7723	177.4695
-57.3696	-0.5452	178.9025
-60.3062	-0.0752	-178.3419
-64.8686	0.6066	-174.4124
-67.2540	0.9540	-172.6430
-68.9233	1.2051	-171.5563
-74.1649	1.9467	-168.5818
-76.9899	2.3025	-167.4167
-81.0656	2.7180	-166.1453
-87.8360	3.3006	-165.1375
-89.6489	3.4553	-165.0504
-93.4029	3.7399	-164.9837
-101.3189	4.3212	-165.5585
-106.9589	4.7432	-166.3213
-111.4122	5.0713	-167.2481
-119.4651	5.6348	-169.5385
-126.4283	6.0707	-172.0141
-131.9266	6.4121	-174.4722
-143.2703	6.9882	179.9733
-147.0803	7.1335	177.9661
-154.6110	7.3541	173.9483
-165.8326	7.4586	167.8770
-171.3699	7.3748	164.8754
-176.8244	7.2465	161.9203
172.4964	6.8332	156.2365
168.9784	6.6351	154.3948
161.9923	6.1888	150.8383
153.3229	5.5191	146.6703
147.3422	5.0007	143.9578
143.9927	4.6910	142.4916
132.5635	3.4719	137.9786
129.4092	3.0728	136.8391
123.2753	2.3138	134.8459
114.5706	1.1486	132.5680
110.4660	0.6282	131.7845
107.8106	0.2870	131.3869
99.1707	-0.6924	130.8447
96.8702	-0.9287	130.9187
92.4615	-1.3375	131.3915
86.2833	-1.8457	132.7331
83.3323	-2.0595	133.7038
81.4585	-2.1677	134.4924
75.2921	-2.5497	137.8288
73.6212	-2.6370	138.9635
70.5019	-2.6811	141.4753
66.1992	-2.5730	145.8583
64.5745	-2.4404	147.8090
63.2922	-2.3136	149.3632
59.4360	-1.9745	154.0807
57.4357	-1.7880	156.2938
54.7430	-1.5767	159.2136
50.7228	-1.4080	163.3559
48.7310	-1.3662	165.3921
47.3866	-1.3505	166.7152
43.3266	-1.3319	170.5660
41.1808	-1.3524	172.4295
38.1444	-1.3933	174.6876
