33.2776	2.9705	-10.9349
33.2757	2.9717	-10.9360
33.2725	2.9709	-10.9280
33.2695	2.9707	-10.9185
33.2667	2.9703	-10.9111
33.2630	2.9697	-10.9016
33.2610	2.9705	-10.8928
33.2574	2.9699	-10.8828
33.2535	2.9693	-10.8728
33.2494	2.9697	-10.8629
33.2464	2.9705	-10.8534
33.2437	2.9703	-10.8437
33.2419	2.9698	-10.8364
33.2390	2.9701	-10.8280
33.2370	2.9694	-10.8205
33.2355	2.9702	-10.8131
33.2337	2.9694	-10.8064
33.2316	2.9686	-10.7983
33.2290	2.9695	-10.7907
33.2254	2.9700	-10.7812
33.2221	2.9692	-10.7722
33.2184	2.9692	-10.7621
33.2140	2.9695	-10.7565
33.2104	2.9699	-10.7529
33.2071	2.9705	-10.7501
33.2060	2.9713	-10.7484
33.0713	2.9396	-9.7982
33.4122	2.8762	-9.5626
33.6278	2.8501	-9.4227
34.0725	2.8000	-9.1538
34.5316	2.7506	-8.9679
34.9311	2.7090	-8.7997
35.3780	2.6669	-8.6322
36.4034	2.5798	-8.2240
37.0182	2.5262	-8.0479
38.1882	2.4302	-7.8321
39.2280	2.3513	-7.6386
40.0613	2.2787	-7.5169
40.9409	2.1915	-7.3985
42.8819	1.9860	-7.1991
43.9506	1.8727	-7.1749
45.4735	1.7139	-7.0817
47.5194	1.5003	-7.1093
48.7968	1.3642	-7.1046
50.1089	1.2323	-7.0978
52.8244	0.9852	-7.1492
54.1924	0.8611	-7.1230
55.5779	0.7352	-7.1091
58.4171	0.4542	-7.0288
59.8665	0.3028	-6.9571
61.3394	0.1355	-6.8970
64.6705	-0.2705	-6.6819
66.3128	-0.4798	-6.6964
67.9768	-0.7022	-6.6731
71.3890	-1.1755	-6.5582
73.2082	-1.4182	-6.5670
75.0961	-1.6641	-6.5602
79.0570	-2.1778	-6.7902
81.0865	-2.4420	-6.8885
83.1480	-2.7010	-7.0235
87.3788	-3.2043	-7.3234
89.5451	-3.4641	-7.4531
91.7470	-3.7172	-7.6112
96.2959	-4.2296	-7.7910
98.6873	-4.4872	-7.9214
101.1678	-4.7570	-8.0506
106.4079	-5.3632	-8.2914
109.1926	-5.6849	-8.5218
112.0875	-6.0148	-8.6745
118.1837	-6.6673	-9.2951
121.3335	-7.0123	-9.5982
124.6130	-7.3636	-9.9900
131.2475	-8.0098	-10.7740
134.7058	-8.3239	-11.1893
138.2465	-8.6405	-11.6862
145.4030	-9.2199	-12.7253
149.0472	-9.5038	-13.2777
152.7193	-9.7127	-13.8253
160.0922	-10.0402	-14.8115
165.0873	-10.1649	-15.5771
167.6141	-10.2137	-15.9291
