0.0000	0.0000	0.0000
0.0059	-0.0199	-0.0262
-0.0019	-0.0214	-0.0236
-0.0054	-0.0151	-0.0198
-0.0102	-0.0204	-0.0259
-0.0098	-0.0226	-0.0284
-0.0048	-0.0258	-0.0222
-0.0113	-0.0252	-0.0273
-0.0173	-0.0157	-0.0315
-0.0065	-0.0143	-0.0283
-0.0045	-0.0261	-0.0307
0.0055	-0.0183	-0.0295
0.0115	-0.0159	-0.0290
0.0148	-0.0055	-0.0445
-0.0215	-0.0200	-0.0649
-0.0147	-0.0233	-0.0560
-0.0056	-0.0247	-0.0558
0.0017	-0.0109	-0.0654
-0.0088	-0.0192	-0.0749
-0.0022	-0.0221	-0.0660
-0.0152	-0.0628	-0.0823
-0.0195	-0.0251	-0.0742
-0.0032	-0.0168	-0.0795
-0.0100	-0.0156	-0.0877
0.0002	-0.0562	-0.1036
0.0065	-0.0372	-0.1131
0.0065	-0.0372	-0.1131
-0.0193	-0.0581	-0.1347
-0.0324	-0.0573	-0.1294
-0.0324	-0.0573	-0.1294
0.0115	-0.0321	-0.1457
-0.0264	-0.0314	-0.1525
-0.0264	-0.0314	-0.1525
-0.0393	-0.0330	-0.1802
-0.0331	-0.0355	-0.1874
-0.0331	-0.0355	-0.1874
-0.0466	-0.0436	-0.1569
0.0209	-0.0418	-0.1520
0.0209	-0.0418	-0.1520
-0.0087	-0.0175	-0.1593
0.0046	-0.0102	-0.1476
0.0046	-0.0102	-0.1476
-0.0181	0.0227	-0.0523
-0.1357	-0.3076	0.0551
-0.1357	-0.3076	0.0551
-0.1547	-0.0067	-0.1322
-0.1088	-0.0105	-0.1165
-0.1088	-0.0105	-0.1165
0.0011	0.0864	0.2179
0.0816	0.0733	0.3410
0.0816	0.0733	0.3410
-0.0762	-0.1335	-0.0200
-0.0606	0.1820	-0.0214
-0.0606	0.1820	-0.0214
-0.0318	0.1895	0.0124
-0.0488	-0.0153	0.1388
-0.0488	-0.0153	0.1388
-0.1503	-0.1290	0.2076
-0.0534	0.0581	0.1941
-0.0534	0.0581	0.1941
-0.0499	-0.0816	0.2326
-0.0136	0.0254	0.2369
-0.0136	0.0254	0.2369
0.1904	0.1661	0.3023
-0.0231	-0.1586	0.4395
-0.0231	-0.1586	0.4395
-0.2113	0.0341	-0.2713
0.1728	0.1309	-0.1470
0.1728	0.1309	-0.1470
-0.2118	-0.0675	-0.1175
-0.0295	-0.0346	-0.2478
-0.0295	-0.0346	-0.2478
-0.0052	-0.1388	-0.1810
-0.0389	-0.1474	-0.2427
-0.0389	-0.1474	-0.2427
0.1482	-0.2242	-0.2155
0.0010	-0.1172	-0.2423
0.0010	-0.1172	-0.2423
0.0892	-0.0372	-0.2814
0.0934	0.0485	-0.1267
0.0934	0.0485	-0.1267
0.2046	0.1874	0.2129
-0.0021	-0.0606	0.4474
-0.0021	-0.0606	0.4474
0.0073	-0.1921	-0.0001
0.0662	0.3659	-0.2975
0.0662	0.3659	-0.2975
0.3355	0.0616	0.0665
0.2450	-0.0395	0.1147
0.2450	-0.0395	0.1147
0.0560	-0.0111	-0.0149
0.0158	-0.0955	0.0615
0.0158	-0.0955	0.0615
-0.1752	-0.1623	0.2512
-0.3675	-0.0534	0.0869
-0.3675	-0.0534	0.0869
-0.3386	0.0106	-0.0724
-0.2244	0.0905	-0.0375
-0.2244	0.0905	-0.0375
-0.3713	-0.0619	0.0815
-0.5010	-0.1418	-0.0334
-0.5010	-0.1418	-0.0334
-0.5488	0.1954	-0.1179
-0.3546	-0.0153	0.2372
-0.3546	-0.0153	0.2372
-0.0839	0.0126	0.0997
0.0057	0.0872	0.1127
0.0057	0.0872	0.1127
0.1950	-0.0026	0.1659
0.2770	-0.0555	0.1107
0.2770	-0.0555	0.1107
0.2616	-0.1223	0.1044
0.2825	-0.0294	0.0608
0.2825	-0.0294	0.0608
0.3107	0.0467	-0.1583
0.3693	-0.0633	-0.1134
0.3693	-0.0633	-0.1134
0.3309	-0.0407	-0.1889
0.3920	0.0113	-0.2708
0.3920	0.0113	-0.2708
0.5668	0.0265	-0.0853
0.6272	-0.0816	-0.0110
0.6272	-0.0816	-0.0110
0.5403	-0.0512	0.0936
0.3159	0.0429	0.0356
0.1853	0.0311	0.0526
0.1782	0.0080	0.1115
0.2580	0.0814	0.1387
0.2580	0.0814	0.1387
0.2163	-0.0304	0.0680
0.1023	0.1026	-0.0084
0.1023	0.1026	-0.0084
0.0125	-0.0541	0.0870
0.1063	-0.0062	-0.0365
0.1063	-0.0062	-0.0365
-0.1374	0.0200	-0.0987
-0.1001	-0.0003	-0.0813
-0.1001	-0.0003	-0.0813
-0.2180	-0.0882	-0.1045
-0.2332	-0.1173	-0.0231
-0.2332	-0.1173	-0.0231
-0.5027	-0.1924	0.0778
-0.4868	-0.0175	-0.1800
-0.4868	-0.0175	-0.1800
-0.5343	-0.1001	0.0332
-0.5840	-0.0772	-0.0920
-0.5840	-0.0772	-0.0920
-0.5469	-0.1139	0.0509
-0.9313	0.1351	-0.0362
-0.9313	0.1351	-0.0362
-0.7176	-0.0394	0.0134
-0.6357	-0.0015	0.0572
-0.6357	-0.0015	0.0572
-0.1921	0.0296	0.0309
-0.1844	0.0412	0.0491
-0.1844	0.0412	0.0491
-0.3609	-0.0839	-0.0120
-0.3202	0.0443	-0.0673
-0.3202	0.0443	-0.0673
-0.1151	0.1452	-0.1265
-0.0507	-0.0228	-0.2334
-0.0507	-0.0228	-0.2334
0.1609	-0.0651	-0.1379
0.1657	-0.1011	-0.1108
0.1657	-0.1011	-0.1108
0.2657	0.0362	-0.2069
0.2778	-0.0402	-0.1449
0.2778	-0.0402	-0.1449
0.4349	0.0047	-0.1519
0.2528	-0.0012	-0.2966
0.2528	-0.0012	-0.2966
0.6179	-0.0612	-0.3178
0.4759	-0.1504	-0.0403
0.4759	-0.1504	-0.0403
0.6176	0.0238	-0.1133
0.6806	-0.0708	0.0380
0.6806	-0.0708	0.0380
0.6963	0.0246	0.0352
0.5756	0.0177	0.0498
0.5756	0.0177	0.0498
0.2817	-0.0197	0.0249
0.2162	-0.0207	0.0210
0.2162	-0.0207	0.0210
0.3787	-0.0997	-0.0562
0.3176	-0.0335	-0.1482
0.3176	-0.0335	-0.1482
0.0898	-0.0025	-0.1125
-0.1445	0.0120	-0.1130
-0.1445	0.0120	-0.1130
-0.0128	0.1102	-0.1995
-0.0024	0.0084	-0.1095
-0.0024	0.0084	-0.1095
-0.0743	-0.0162	-0.2354
-0.1037	-0.1754	-0.2828
-0.1037	-0.1754	-0.2828
-0.3540	-0.0781	-0.2515
-0.4310	-0.2028	-0.2378
-0.4310	-0.2028	-0.2378
-0.4601	-0.0778	-0.1934
-0.5672	-0.1244	-0.1963
-0.5672	-0.1244	-0.1963
-0.5900	-0.0648	-0.0244
-0.6281	-0.0103	-0.2066
-0.6281	-0.0103	-0.2066
-0.7336	0.1606	-0.1446
-0.6170	0.0464	0.0188
-0.6170	0.0464	0.0188
-0.5890	0.1301	0.0274
-0.5124	0.0880	0.0141
-0.5124	0.0880	0.0141
-0.4574	-0.0357	-0.0809
-0.3570	-0.1329	-0.0311
-0.3570	-0.1329	-0.0311
-0.1441	-0.0291	-0.1884
0.1501	-0.0891	-0.0581
0.1501	-0.0891	-0.0581
0.1763	-0.0648	-0.0603
0.2914	-0.0786	-0.0498
0.2914	-0.0786	-0.0498
0.1667	-0.1582	-0.0551
0.3997	-0.0789	-0.1235
0.3997	-0.0789	-0.1235
0.3495	-0.0666	-0.2946
0.4364	-0.2297	-0.0809
0.4364	-0.2297	-0.0809
0.4965	-0.0761	-0.2224
0.5672	-0.1652	-0.0575
0.5672	-0.1652	-0.0575
0.6358	-0.0202	-0.1602
0.6727	-0.0978	0.0195
0.6727	-0.0978	0.0195
0.8498	-0.0602	0.0257
0.8214	0.0331	0.0178
0.8214	0.0331	0.0178
0.7615	-0.0654	0.0506
0.6460	-0.0097	0.0016
0.6460	-0.0097	0.0016
0.4896	0.0357	-0.0425
0.3997	-0.0046	-0.1020
0.3997	-0.0046	-0.1020
0.2048	-0.1229	-0.0145
0.2022	-0.0038	-0.0274
0.2022	-0.0038	-0.0274
-0.2770	0.0539	-0.2429
-0.2956	0.0219	-0.2270
-0.2956	0.0219	-0.2270
-0.1988	-0.1946	-0.1858
-0.3903	-0.0143	-0.1729
-0.3903	-0.0143	-0.1729
-0.3782	-0.0241	-0.2043
-0.3573	-0.0789	-0.1400
-0.3573	-0.0789	-0.1400
-0.3782	-0.0290	-0.1238
-0.6878	-0.0543	0.0647
-0.6878	-0.0543	0.0647
-0.5913	-0.0037	-0.0693
-0.6935	0.0189	-0.0492
-0.6935	0.0189	-0.0492
