0.0083	0.0023	0.0440
0.0059	-0.0047	0.0318
-0.0023	0.0008	0.0380
0.0011	0.0140	0.0380
0.0091	0.0091	0.0410
0.0060	0.0000	0.0383
-0.0044	-0.0038	0.0230
0.0022	0.0001	0.0384
-0.0025	0.0130	0.0671
-0.0006	0.0210	0.0759
0.0021	-0.0030	0.0273
-0.0063	-0.0155	-0.0177
-0.0049	-0.0188	-0.0062
-0.0047	-0.0061	0.0291
-0.0031	0.0038	0.0534
0.0143	0.0206	0.0817
0.0131	0.0108	0.0945
0.0073	0.0270	0.1419
0.0124	0.0389	0.1519
0.0082	0.0251	0.1115
0.0134	0.0108	0.1205
0.0206	0.0122	0.1413
0.0214	0.0112	0.1350
0.0287	0.0105	0.1207
0.0057	0.0051	0.1130
0.0170	-0.0123	0.1054
0.0170	-0.0123	0.1054
0.0135	-0.0345	0.0875
0.0104	-0.0091	0.1108
0.0104	-0.0091	0.1108
0.0064	-0.0299	0.1641
-0.0411	-0.0386	0.2186
-0.0411	-0.0386	0.2186
0.0034	-0.0991	0.1860
0.0164	-0.0793	0.1672
0.0164	-0.0793	0.1672
0.0368	-0.1087	0.1332
-0.0023	-0.1479	0.1101
-0.0023	-0.1479	0.1101
-0.0084	-0.1237	0.1036
0.0043	-0.1430	0.1169
0.0043	-0.1430	0.1169
-0.0434	-0.1865	0.1067
-0.0429	-0.1015	-0.0765
-0.0429	-0.1015	-0.0765
-0.0170	0.1726	-0.1604
0.3534	0.0323	0.3296
0.3534	0.0323	0.3296
-0.1156	-0.1583	0.2195
0.0565	0.1399	-0.3012
0.0565	0.1399	-0.3012
-0.0312	0.1483	-0.1956
-0.0561	-0.0737	-0.0667
-0.0561	-0.0737	-0.0667
-0.0968	-0.0752	0.0020
-0.0304	0.1051	0.0247
-0.0304	0.1051	0.0247
-0.0105	0.1568	0.0088
-0.0203	0.3040	0.0940
-0.0203	0.3040	0.0940
0.0092	0.4118	0.2126
-0.0701	-0.4078	0.0150
-0.0701	-0.4078	0.0150
-0.3813	-0.0051	-0.2373
0.0626	0.0872	-0.0580
-0.0061	-0.0942	-0.1300
-0.0061	-0.0942	-0.1300
-0.1461	-0.1965	-0.2516
-0.1461	-0.1965	-0.2516
-0.0934	-0.2240	-0.1348
-0.0050	-0.1628	-0.3876
-0.0050	-0.1628	-0.3876
-0.0762	-0.1729	-0.3963
-0.0821	-0.1308	-0.4349
-0.0821	-0.1308	-0.4349
-0.1576	-0.0594	-0.4531
0.0067	-0.0801	-0.3195
